,ALGO,ETC,ICX,XMR,DASH
0,0.22144792876500197,0.24995430637070726,0.2568043742405832,0.16827728385517338,0.2908637182864273
,DASH,BNT,ZEC,ICX,LTC
0,-0.004478029666946437,0.05268196177287088,0.09709001903725856,0.007994141697687196,-0.1068397403894159
,ZEC,KNC,BNT,ARDR,BTS
0,0.02873883928571419,0.15542930024928991,0.09059244482441975,0.07246097513971872,0.08753315649867366
,KNC,BNT,BTS,IOTA,ARDR
0,0.24048121840404435,0.31894823723617494,0.35307835820895517,0.2496628063810984,0.22921746841055213
,MANA,BTS,BNT,DASH,IOTA
0,0.15354330708661412,0.2209523809523808,0.20783762347681867,0.20672990871666386,0.28013525741772627
,XRP,IOTA,ZEC,ZRX,BTS
0,0.2935969702307557,0.3130103163350122,0.21902505077860535,0.24035570611899226,0.3879999999999999
,BTS,DASH,LINK,IOTA,MANA
0,0.5766304347826088,0.4557013118062563,0.35678391959799005,0.43999999999999995,0.24603174603174582
,BTS,DASH,HT,IOTA,TRX
0,0.7838525111252383,0.6786469344608879,0.3766782428126456,0.6443579285626004,0.4033750277551622
,BTS,DASH,IOTA,XLM,ZRX
0,0.7927989130434783,0.6253285543608122,0.5644501434939244,0.5541512312050554,0.5282487405882672
,BTS,OMG,DASH,LINK,IOTA
0,0.39947780678851186,0.28045280612244916,0.19831132279714225,0.3296703296703296,0.24039460020768444
,BTS,XLM,ZRX,LINK,DOGE
0,0.31578947368421084,0.18671082591595933,0.24440902284693067,-0.01754385964912264,0.09866911427260217
,ARDR,BTS,BNT,ZRX,SNT
0,0.09454626732230653,0.014198782961460488,0.1528734138841974,-0.03403280566122635,0.19043186895011166
,MANA,BCH,ZEC,DASH,ETC
0,0.33333333333333326,0.49978240897442094,0.5238540692235734,1.0522704339051465,1.2099512965644332
,REP,BCH,ZEC,DASH,ETC
0,0.44933469805527126,1.0413511626658072,1.348960169192809,1.7404275311252055,1.8226221079691514
,BTS,ICX,ZEC,DASH,ETC
0,1.1188858695652173,2.4372668701254665,1.5135231316725974,2.018637992831541,1.6485133941713275
,BCH,ZEC,ETC,DASH,ICX
0,0.9562040543550903,1.137086092715232,1.2529907701364502,1.6135527170383202,2.188210415014539
,BTS,SNT,LINK,DASH,ICX
0,0.9774436090225564,0.9111502089289643,0.8026315789473688,0.6340465701699181,2.3772972972972974
,SNT,BTS,ALGO,KNC,ICX
0,0.35880491437081163,0.2246450304259635,0.28047839506172845,1.2543432939541348,0.9254658385093166
,SNT,LINK,HT,ICX,KNC
0,0.4939875872769588,0.7827868852459015,0.5103183386498273,1.2737571206628688,1.9875578596556194
,SNT,HT,LINK,ICX,KNC
0,-0.362998141647739,-0.18936991987087104,-0.2464788732394365,-0.3384273914783684,0.5740121682155512
,ZEC,DASH,ETC,IOTA,ATOM
0,1.128691983122363,0.7698234799663772,1.3342713447491317,1.2205839838103496,1.1340282261783967
,ETC,VET,MANA,IOTA,OMG
0,1.2268193341922613,1.514314584035029,1.3775933609958506,1.0692650014355438,1.5516967652311968
,OMG,VET,MANA,ATOM,NEO
0,1.0012678862524904,1.033908754623921,0.935361216730038,1.4826546748369243,0.907587913845127
,ALGO,ATOM,VET,OMG,MANA
0,0.846967167501391,0.4983065566652194,0.5263586956521737,0.46609717031500275,0.3886792452830188
,ALGO,ARDR,VET,NEO,QTUM
0,0.7254408060453401,0.6264514301897479,0.4593096497858402,0.4711433572642634,0.5395232120451694
,ALGO,THETA,KNC,ARDR,QTUM
0,-0.2993358633776091,-0.42642924086223055,-0.1519730562109396,-0.09347826086956523,-0.20779921737957097
,ARDR,ZRX,KNC,BTS,ETC
0,-0.038248737070002425,-0.27662452768577683,-0.30967937345852625,-0.1948300622307323,-0.32936263618598927
,ETH,LINK,ADA,XLM,THETA
0,0.6043654125009539,0.8785046728971959,0.7312334016875652,0.7881822734101149,1.2496433666191158
,SNT,XLM,LINK,THETA,ZRX
0,0.7492870578241613,0.6237150370547453,0.6206896551724139,1.3274111675126905,1.4526962195355977
,XLM,OMG,SNT,THETA,ZRX
0,0.34968831691132096,2.3308417867948035,0.6697444050385226,2.844783715012723,0.9070038457056289
,SNT,ZRX,BNT,OMG,THETA
0,0.6810942033276095,0.8827008928571429,2.0263807466831225,1.6494291470785765,2.5475896168108774
,ZRX,ADA,OMG,BNT,THETA
0,0.7600173272687891,1.0403181893510736,1.7074754513778907,1.7540577716643742,1.5313964386129335
,ZRX,ADA,THETA,OMG,BNT
0,0.6834445118253485,0.5524501620347637,0.8048780487804879,1.158757664622767,2.8727563198947466
,KNC,THETA,VET,OMG,BNT
0,0.9257249347745062,0.4007609384908053,0.8226125137211855,0.9832703723691312,3.254288499025341
,ADA,VET,KNC,OMG,BNT
0,0.5164703807489566,0.9370645088783998,0.6970883327257456,0.48959897061977276,3.6179110270217825
,OMG,ADA,KNC,VET,BNT
0,-0.19015815345159215,0.821297830877666,1.3544156139751906,1.7127083784368913,2.889651842712301
,REP,ADA,KNC,VET,BNT
0,0.44095665171898357,0.6285153099716434,1.3352212893126514,1.9760719447567046,1.606752646514078
,LINK,ADA,KNC,BNT,VET
0,0.8321839080459772,0.42343439969366803,1.4013022032226243,1.790363933007026,1.4859838643511556
,ALGO,LINK,KNC,VET,BNT
0,0.362627986348123,0.8661800486618003,0.27626113252691753,0.8985930171964567,0.6849793739383643
,REP,BNT,ADA,LINK,VET
0,0.17309875141884223,1.0835185227611173,0.812584088822945,0.9904306220095696,1.0866056371958566
,ZEC,ADA,LINK,BNT,VET
